id,Age,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Month,Duration,Campaign,Pdays,Previous,Poutcome,Y
6220,40,self-employed,married,primary,no,42,no,no,cellular,11,jul,264,3,-1,0,unknown,3
6221,54,management,married,tertiary,no,95,no,no,cellular,11,jul,104,1,-1,0,unknown,3
6222,34,management,married,tertiary,no,-73,yes,no,cellular,11,jul,90,1,-1,0,unknown,0
6223,38,admin.,married,secondary,no,-728,yes,no,cellular,11,jul,333,1,-1,0,unknown,1
6224,33,blue-collar,married,secondary,no,0,yes,yes,cellular,11,jul,443,1,-1,0,unknown,3
6225,59,admin.,divorced,tertiary,no,39,no,no,cellular,11,jul,67,1,-1,0,unknown,3
6226,51,technician,married,secondary,no,-192,yes,no,telephone,11,jul,57,1,-1,0,unknown,1
6227,37,blue-collar,single,secondary,no,1672,yes,no,cellular,11,jul,484,1,-1,0,unknown,1
6228,34,blue-collar,married,primary,no,479,no,no,cellular,11,jul,772,1,-1,0,unknown,0
6229,35,services,married,secondary,no,372,yes,no,cellular,11,jul,230,1,-1,0,unknown,1
6230,37,technician,divorced,secondary,no,0,yes,no,cellular,11,jul,283,1,-1,0,unknown,1
6231,37,blue-collar,single,secondary,no,263,no,no,cellular,11,jul,143,2,-1,0,unknown,3
6232,53,technician,divorced,secondary,no,447,yes,yes,cellular,11,jul,108,1,-1,0,unknown,1
6233,40,management,married,tertiary,no,-83,yes,yes,cellular,11,jul,131,2,-1,0,unknown,1
6234,55,housemaid,married,secondary,no,5,no,no,cellular,11,jul,269,2,-1,0,unknown,3
6235,27,entrepreneur,single,tertiary,no,6,no,no,cellular,11,jul,143,2,-1,0,unknown,0
6236,39,management,married,tertiary,no,710,yes,no,cellular,11,jul,211,2,-1,0,unknown,1
6237,51,technician,married,secondary,no,58,yes,no,cellular,11,jul,128,2,-1,0,unknown,1
6238,34,management,single,tertiary,no,9,no,no,cellular,11,jul,439,2,-1,0,unknown,0
6239,53,management,married,tertiary,no,-670,no,yes,cellular,11,jul,86,2,-1,0,unknown,3
6240,47,admin.,divorced,secondary,no,1139,yes,no,cellular,11,jul,106,2,-1,0,unknown,1
6241,27,admin.,single,secondary,no,428,no,yes,telephone,11,jul,321,2,-1,0,unknown,3
6242,38,technician,single,secondary,no,31,yes,no,cellular,11,jul,891,2,-1,0,unknown,1
6243,47,management,married,tertiary,no,761,yes,no,cellular,11,jul,80,2,-1,0,unknown,1
6244,46,blue-collar,married,primary,no,776,no,yes,telephone,11,jul,76,2,-1,0,unknown,3
6245,37,technician,married,secondary,no,0,yes,no,cellular,11,jul,906,2,-1,0,unknown,1
6246,32,housemaid,divorced,secondary,no,0,yes,no,cellular,11,jul,93,2,-1,0,unknown,0
6247,58,management,single,tertiary,no,342,no,yes,cellular,11,jul,564,2,-1,0,unknown,3
6248,34,housemaid,divorced,primary,no,46,yes,no,telephone,11,jul,31,2,-1,0,unknown,0
6249,28,management,married,tertiary,no,17,yes,no,cellular,11,jul,16,2,-1,0,unknown,0
6250,57,retired,married,secondary,no,8,no,no,cellular,11,jul,93,2,-1,0,unknown,3
6251,57,admin.,married,secondary,no,2518,yes,no,cellular,11,jul,82,2,-1,0,unknown,2
6252,32,entrepreneur,married,secondary,no,0,yes,no,cellular,11,jul,223,2,-1,0,unknown,0
6253,29,admin.,married,secondary,no,287,no,yes,cellular,11,jul,249,2,-1,0,unknown,3
6254,31,services,single,secondary,no,183,yes,no,cellular,11,jul,60,2,-1,0,unknown,0
6255,36,self-employed,married,secondary,no,611,no,no,cellular,11,jul,126,2,-1,0,unknown,3
6256,39,admin.,married,secondary,no,401,yes,no,cellular,11,jul,112,2,-1,0,unknown,1
6257,42,admin.,married,secondary,no,645,yes,yes,cellular,11,jul,42,2,-1,0,unknown,1
6258,34,blue-collar,married,secondary,yes,-745,yes,yes,cellular,11,jul,131,2,-1,0,unknown,3
6259,34,admin.,married,secondary,no,3814,yes,no,cellular,11,jul,286,2,-1,0,unknown,0
6260,38,entrepreneur,married,primary,no,-21,yes,no,cellular,11,jul,50,2,-1,0,unknown,1
6261,42,housemaid,married,primary,no,0,no,yes,cellular,11,jul,83,2,-1,0,unknown,3
6262,41,technician,married,tertiary,no,177,yes,no,telephone,11,jul,117,2,-1,0,unknown,1
6263,32,admin.,married,tertiary,no,0,yes,yes,cellular,11,jul,85,2,-1,0,unknown,3
6264,48,admin.,divorced,secondary,no,0,no,yes,cellular,11,jul,487,3,-1,0,unknown,3
6265,49,blue-collar,married,primary,no,0,no,no,cellular,11,jul,103,2,-1,0,unknown,3
6266,56,management,married,tertiary,no,-762,yes,yes,cellular,11,jul,348,2,-1,0,unknown,3
6267,44,technician,married,tertiary,no,851,yes,no,cellular,11,jul,47,2,-1,0,unknown,1
6268,42,management,married,tertiary,no,484,yes,no,cellular,11,jul,144,2,-1,0,unknown,1
6269,58,admin.,married,secondary,no,0,yes,no,cellular,11,jul,116,2,-1,0,unknown,3
6270,32,self-employed,married,secondary,no,413,yes,no,cellular,11,jul,712,2,-1,0,unknown,0
6271,59,blue-collar,single,primary,no,-86,no,no,cellular,11,jul,16,2,-1,0,unknown,3
6272,55,management,divorced,secondary,no,204,yes,no,cellular,11,jul,1973,2,-1,0,unknown,1
6273,55,services,married,secondary,no,642,yes,no,cellular,11,jul,232,2,-1,0,unknown,1
6274,41,admin.,married,secondary,no,488,no,yes,telephone,11,jul,178,2,-1,0,unknown,3
6275,33,management,single,unknown,no,1534,yes,no,cellular,11,jul,1041,2,-1,0,unknown,0
6276,48,blue-collar,divorced,primary,no,0,no,no,cellular,11,jul,324,2,-1,0,unknown,3
6277,32,management,married,tertiary,no,1660,yes,no,cellular,11,jul,1389,2,-1,0,unknown,0
6278,59,retired,married,secondary,no,1250,no,yes,telephone,11,jul,61,2,-1,0,unknown,2
6279,42,admin.,single,secondary,no,426,yes,no,cellular,11,jul,636,2,-1,0,unknown,1
6280,40,entrepreneur,divorced,tertiary,no,1225,yes,no,cellular,11,jul,919,2,-1,0,unknown,1
6281,37,services,married,secondary,no,-601,yes,no,cellular,11,jul,210,2,-1,0,unknown,1
6282,37,management,divorced,secondary,no,1448,yes,no,cellular,11,jul,71,2,-1,0,unknown,1
6283,34,admin.,divorced,secondary,no,25,no,no,cellular,11,jul,666,2,-1,0,unknown,0
6284,59,retired,married,secondary,no,3812,yes,no,telephone,11,jul,498,2,-1,0,unknown,2
6285,47,technician,married,secondary,no,338,no,yes,cellular,11,jul,344,2,-1,0,unknown,3
6286,55,blue-collar,divorced,primary,no,410,no,yes,cellular,11,jul,221,2,-1,0,unknown,3
6287,28,blue-collar,married,primary,no,565,no,no,cellular,11,jul,189,2,-1,0,unknown,0
6288,50,technician,single,tertiary,no,1840,yes,no,cellular,11,jul,184,2,-1,0,unknown,1
6289,44,self-employed,married,tertiary,no,430,yes,no,cellular,11,jul,221,2,-1,0,unknown,1
6290,46,services,married,primary,no,830,yes,yes,cellular,11,jul,211,2,-1,0,unknown,1
6291,31,technician,single,tertiary,no,696,no,yes,cellular,11,jul,184,2,-1,0,unknown,3
6292,32,services,single,secondary,no,0,no,yes,cellular,11,jul,333,2,-1,0,unknown,3
6293,37,management,married,tertiary,no,3841,no,no,cellular,11,jul,69,2,-1,0,unknown,3
6294,40,entrepreneur,married,primary,no,0,yes,no,cellular,11,jul,271,2,-1,0,unknown,1
6295,45,blue-collar,married,unknown,no,458,yes,yes,cellular,11,jul,145,2,-1,0,unknown,1
6296,31,services,single,primary,yes,-357,yes,yes,cellular,11,jul,215,2,-1,0,unknown,3
6297,27,admin.,single,secondary,no,3638,no,no,cellular,11,jul,271,5,-1,0,unknown,0
6298,44,admin.,married,secondary,no,1074,yes,no,cellular,11,jul,911,2,-1,0,unknown,1
6299,35,technician,married,secondary,no,483,yes,no,cellular,11,jul,165,2,-1,0,unknown,1
6300,39,entrepreneur,married,tertiary,no,83,yes,no,cellular,11,jul,193,2,-1,0,unknown,1
6301,42,housemaid,married,unknown,no,302,yes,no,cellular,11,jul,342,2,-1,0,unknown,1
6302,32,services,married,unknown,no,23,no,no,cellular,11,jul,425,2,-1,0,unknown,0
6303,38,management,divorced,tertiary,no,349,yes,no,cellular,11,jul,151,2,-1,0,unknown,1
6304,35,management,married,tertiary,no,272,yes,yes,cellular,11,jul,163,2,-1,0,unknown,1
6305,47,technician,married,secondary,no,3466,yes,no,cellular,11,jul,853,2,-1,0,unknown,1
6306,31,blue-collar,divorced,secondary,no,916,yes,yes,cellular,11,jul,172,2,-1,0,unknown,3
6307,29,admin.,married,secondary,no,93,yes,yes,cellular,11,jul,161,4,-1,0,unknown,3
6308,44,management,married,secondary,yes,0,yes,no,cellular,11,jul,96,2,-1,0,unknown,1
6309,36,blue-collar,married,secondary,no,-318,yes,no,cellular,14,jul,135,2,-1,0,unknown,1
6310,43,technician,divorced,secondary,yes,73,yes,no,cellular,14,jul,324,2,-1,0,unknown,1
6311,33,technician,married,secondary,no,162,yes,yes,cellular,14,jul,122,2,-1,0,unknown,3
6312,35,blue-collar,married,secondary,no,1287,yes,no,cellular,14,jul,330,2,-1,0,unknown,1
6313,35,technician,married,secondary,no,0,no,no,cellular,14,jul,125,2,-1,0,unknown,3
6314,49,blue-collar,married,primary,no,2356,no,yes,telephone,14,jul,236,2,-1,0,unknown,3
6315,31,management,single,tertiary,no,338,yes,yes,telephone,14,jul,216,2,-1,0,unknown,3
6316,43,blue-collar,married,secondary,no,500,yes,no,cellular,14,jul,324,2,-1,0,unknown,1
6317,45,services,married,primary,no,132,no,no,cellular,14,jul,179,2,-1,0,unknown,3
6318,52,blue-collar,single,primary,yes,-2,no,no,cellular,14,jul,349,2,-1,0,unknown,3
6319,32,admin.,divorced,secondary,no,187,yes,no,cellular,14,jul,90,2,-1,0,unknown,0
6320,48,management,married,tertiary,no,58,no,yes,cellular,14,jul,102,2,-1,0,unknown,3
6321,31,services,married,secondary,no,78,yes,yes,cellular,14,jul,97,2,-1,0,unknown,3
6322,60,retired,married,secondary,no,2674,no,no,cellular,14,jul,96,2,-1,0,unknown,2
6323,35,entrepreneur,married,tertiary,no,1859,yes,no,cellular,14,jul,227,2,-1,0,unknown,1
6324,36,admin.,single,secondary,no,0,yes,no,cellular,14,jul,80,2,-1,0,unknown,1
6325,33,services,single,tertiary,no,-104,no,yes,cellular,14,jul,231,2,-1,0,unknown,3
6326,41,technician,married,secondary,no,201,no,yes,cellular,14,jul,53,8,-1,0,unknown,3
6327,55,admin.,married,primary,no,343,yes,no,cellular,14,jul,276,3,-1,0,unknown,1
6328,48,blue-collar,married,unknown,no,279,yes,no,telephone,14,jul,211,3,-1,0,unknown,1
6329,55,technician,divorced,secondary,no,225,no,yes,cellular,14,jul,116,2,-1,0,unknown,3
6330,59,retired,single,secondary,yes,-341,no,yes,cellular,14,jul,94,3,-1,0,unknown,3
6331,27,admin.,married,secondary,yes,-517,yes,no,cellular,14,jul,172,3,-1,0,unknown,0
6332,37,blue-collar,married,primary,no,689,yes,no,cellular,14,jul,367,2,-1,0,unknown,1
6333,33,blue-collar,single,secondary,no,179,no,no,cellular,14,jul,244,7,-1,0,unknown,0
6334,28,technician,single,secondary,no,36,no,no,cellular,14,jul,158,3,-1,0,unknown,0
6335,29,blue-collar,married,secondary,no,64,yes,yes,cellular,14,jul,611,2,-1,0,unknown,3
6336,51,management,married,tertiary,no,248,yes,yes,cellular,14,jul,78,3,-1,0,unknown,1
6337,58,blue-collar,married,primary,no,226,yes,no,cellular,14,jul,306,2,-1,0,unknown,3
6338,31,technician,married,secondary,no,-160,yes,no,cellular,14,jul,126,6,-1,0,unknown,0
6339,31,services,married,secondary,no,393,no,no,cellular,14,jul,328,2,-1,0,unknown,0
6340,42,blue-collar,married,secondary,no,-336,yes,no,cellular,14,jul,151,2,-1,0,unknown,1
6341,56,retired,married,tertiary,no,142,no,yes,cellular,14,jul,329,5,-1,0,unknown,3
6342,34,management,married,tertiary,no,0,no,yes,cellular,14,jul,105,3,-1,0,unknown,3
6343,25,technician,married,secondary,no,-559,yes,no,cellular,14,jul,189,3,-1,0,unknown,0
6344,35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,-1,0,unknown,3
6345,31,services,married,secondary,no,6,yes,no,cellular,14,jul,155,2,-1,0,unknown,0
6346,51,housemaid,married,primary,no,30,yes,no,cellular,14,jul,333,2,-1,0,unknown,1
6347,46,entrepreneur,married,tertiary,no,2262,no,no,telephone,14,jul,44,14,-1,0,unknown,3
6348,44,blue-collar,married,secondary,no,476,no,no,cellular,14,jul,173,6,-1,0,unknown,3
6349,30,self-employed,single,secondary,no,635,no,yes,cellular,14,jul,209,2,-1,0,unknown,3
6350,53,services,married,secondary,no,-391,no,no,cellular,14,jul,122,3,-1,0,unknown,3
6351,39,technician,single,secondary,no,287,yes,no,cellular,14,jul,84,3,-1,0,unknown,1
6352,55,blue-collar,married,secondary,no,34,yes,yes,cellular,14,jul,97,3,-1,0,unknown,1
6353,43,management,married,tertiary,no,0,no,no,cellular,14,jul,1153,3,-1,0,unknown,3
6354,46,blue-collar,married,secondary,no,922,no,yes,cellular,14,jul,151,2,-1,0,unknown,3
6355,49,entrepreneur,married,secondary,no,1916,no,yes,telephone,14,jul,281,3,-1,0,unknown,3
6356,49,entrepreneur,married,secondary,no,1916,no,yes,telephone,14,jul,281,3,-1,0,unknown,3
6357,49,entrepreneur,married,secondary,no,1916,no,yes,telephone,14,jul,281,3,-1,0,unknown,3
6358,45,blue-collar,single,secondary,no,91,no,yes,cellular,14,jul,55,2,-1,0,unknown,3
6359,48,retired,married,secondary,no,67,no,no,telephone,14,jul,251,2,-1,0,unknown,3
6360,48,management,married,tertiary,no,308,yes,no,cellular,14,jul,125,5,-1,0,unknown,1
6361,59,retired,married,secondary,no,2291,no,yes,cellular,14,jul,127,3,-1,0,unknown,2
6362,36,management,married,tertiary,no,327,yes,no,cellular,14,jul,74,6,-1,0,unknown,1
6363,52,technician,married,tertiary,no,1416,yes,no,cellular,14,jul,297,3,-1,0,unknown,1
6364,44,blue-collar,divorced,secondary,no,272,yes,no,cellular,14,jul,51,2,-1,0,unknown,1
6365,36,entrepreneur,married,tertiary,no,733,no,yes,telephone,14,jul,124,12,-1,0,unknown,3
6366,54,management,married,secondary,no,1987,no,no,cellular,14,jul,219,3,-1,0,unknown,3
6367,37,housemaid,married,primary,no,577,no,no,cellular,14,jul,76,2,-1,0,unknown,3
6368,32,technician,married,secondary,no,396,yes,no,cellular,14,jul,41,2,-1,0,unknown,0
6369,33,blue-collar,married,secondary,no,0,yes,no,telephone,14,jul,305,3,-1,0,unknown,0
6370,32,technician,married,tertiary,no,240,yes,yes,cellular,14,jul,86,3,-1,0,unknown,3
6371,47,admin.,married,secondary,no,104,yes,yes,cellular,14,jul,77,2,-1,0,unknown,1
6372,42,services,divorced,unknown,no,-291,yes,no,cellular,14,jul,129,2,-1,0,unknown,1
6373,44,blue-collar,married,primary,no,3113,no,no,cellular,14,jul,331,2,-1,0,unknown,3
6374,34,entrepreneur,married,tertiary,no,146,yes,no,cellular,14,jul,788,2,-1,0,unknown,0
6375,42,services,married,secondary,no,-369,no,no,cellular,14,jul,72,3,-1,0,unknown,3
6376,41,management,married,tertiary,no,783,yes,no,cellular,14,jul,126,3,-1,0,unknown,1
6377,35,services,single,secondary,no,417,yes,no,cellular,14,jul,201,3,-1,0,unknown,1
6378,32,management,married,tertiary,no,2,yes,no,cellular,14,jul,79,3,-1,0,unknown,0
6379,40,blue-collar,married,secondary,no,1539,yes,no,cellular,14,jul,204,3,-1,0,unknown,1
6380,50,technician,married,secondary,no,156,no,yes,cellular,14,jul,1130,3,-1,0,unknown,3
6381,43,technician,single,secondary,no,145,no,no,cellular,14,jul,341,3,-1,0,unknown,3
6382,57,admin.,married,secondary,no,808,no,no,cellular,14,jul,417,3,-1,0,unknown,3
6383,45,technician,married,secondary,no,144,yes,yes,cellular,14,jul,154,4,-1,0,unknown,1
6384,42,management,married,tertiary,no,831,yes,no,cellular,14,jul,455,3,-1,0,unknown,1
6385,53,management,married,tertiary,no,0,yes,no,cellular,14,jul,85,3,-1,0,unknown,1
6386,27,admin.,married,secondary,no,639,no,yes,cellular,14,jul,243,3,-1,0,unknown,3
6387,57,retired,married,secondary,no,107,no,no,cellular,14,jul,85,2,-1,0,unknown,3
6388,29,housemaid,married,secondary,no,85,yes,no,cellular,14,jul,76,2,-1,0,unknown,0
6389,35,blue-collar,married,secondary,no,-102,yes,no,cellular,14,jul,334,3,-1,0,unknown,1
6390,43,admin.,married,tertiary,no,189,yes,no,cellular,14,jul,1062,4,-1,0,unknown,1
6391,52,technician,divorced,secondary,no,280,no,no,cellular,14,jul,393,5,-1,0,unknown,3
6392,51,self-employed,married,tertiary,no,50,yes,no,cellular,14,jul,364,3,-1,0,unknown,1
6393,31,management,married,tertiary,yes,0,no,no,cellular,14,jul,118,4,-1,0,unknown,0
6394,29,blue-collar,married,secondary,no,-191,no,yes,cellular,14,jul,115,2,-1,0,unknown,3
6395,57,technician,married,primary,no,1276,yes,no,cellular,14,jul,103,4,-1,0,unknown,2
6396,35,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,245,2,-1,0,unknown,3
6397,35,management,single,tertiary,no,31,yes,no,cellular,14,jul,124,3,-1,0,unknown,1
6398,30,blue-collar,single,secondary,no,332,no,no,cellular,14,jul,465,3,-1,0,unknown,0
6399,52,technician,married,secondary,no,279,no,yes,cellular,14,jul,197,3,-1,0,unknown,3
6400,37,technician,single,secondary,no,1780,no,no,cellular,14,jul,392,4,-1,0,unknown,3
6401,43,services,married,secondary,no,778,no,no,cellular,14,jul,619,2,-1,0,unknown,3
6402,54,retired,married,secondary,no,522,no,yes,cellular,14,jul,81,3,-1,0,unknown,3
6403,54,retired,divorced,primary,no,308,yes,no,cellular,14,jul,248,3,-1,0,unknown,1
6404,39,services,married,secondary,no,1068,yes,no,cellular,14,jul,214,3,-1,0,unknown,1
6405,44,admin.,divorced,secondary,no,163,yes,no,cellular,14,jul,1669,2,-1,0,unknown,1
6406,45,technician,single,secondary,no,1196,yes,no,cellular,14,jul,108,6,-1,0,unknown,1
6407,35,technician,married,secondary,no,0,no,no,cellular,14,jul,460,3,-1,0,unknown,3
6408,53,blue-collar,married,secondary,no,2231,yes,no,cellular,14,jul,272,3,-1,0,unknown,1
6409,33,admin.,single,secondary,no,0,yes,no,cellular,14,jul,166,3,-1,0,unknown,0
6410,39,housemaid,married,primary,no,34,yes,no,cellular,14,jul,377,3,-1,0,unknown,1
6411,40,services,divorced,secondary,no,160,no,no,cellular,14,jul,123,3,-1,0,unknown,3
6412,41,technician,divorced,tertiary,no,533,yes,no,cellular,14,jul,257,4,-1,0,unknown,1
6413,29,admin.,married,secondary,no,97,yes,no,cellular,14,jul,136,6,-1,0,unknown,0
6414,31,blue-collar,single,secondary,no,0,no,no,cellular,14,jul,387,2,-1,0,unknown,0
6415,39,admin.,married,secondary,no,350,yes,no,telephone,14,jul,109,6,-1,0,unknown,1
6416,58,technician,single,secondary,no,409,no,yes,cellular,14,jul,643,2,-1,0,unknown,3
6417,53,blue-collar,married,secondary,no,-162,yes,no,cellular,14,jul,81,6,-1,0,unknown,1
6418,47,blue-collar,married,secondary,no,1875,yes,no,cellular,14,jul,157,3,-1,0,unknown,1
6419,55,entrepreneur,married,secondary,no,204,no,no,cellular,14,jul,455,13,-1,0,unknown,3
6420,52,admin.,married,primary,no,0,yes,no,cellular,14,jul,218,3,-1,0,unknown,1
6421,31,technician,married,secondary,no,1173,yes,no,cellular,14,jul,444,3,-1,0,unknown,0
6422,58,retired,married,primary,no,1987,no,no,telephone,14,jul,185,4,-1,0,unknown,2
6423,32,technician,single,tertiary,no,418,no,yes,cellular,14,jul,138,3,-1,0,unknown,3
6424,50,technician,married,secondary,no,2,yes,yes,cellular,14,jul,171,3,-1,0,unknown,1
6425,48,blue-collar,married,secondary,no,742,yes,yes,cellular,14,jul,304,4,-1,0,unknown,1
6426,31,technician,married,secondary,no,0,no,no,cellular,14,jul,347,4,-1,0,unknown,0
6427,40,management,married,primary,no,-90,no,no,telephone,14,jul,716,3,-1,0,unknown,3
6428,39,blue-collar,married,secondary,no,498,yes,no,cellular,14,jul,149,4,-1,0,unknown,1
6429,39,blue-collar,married,secondary,no,142,no,yes,cellular,14,jul,424,4,-1,0,unknown,3
6430,36,blue-collar,married,primary,no,223,yes,no,unknown,14,jul,12,3,-1,0,unknown,1
6431,46,blue-collar,married,secondary,no,211,yes,no,cellular,14,jul,36,2,-1,0,unknown,1
6432,43,self-employed,married,secondary,no,274,no,no,cellular,14,jul,335,4,-1,0,unknown,3
6433,33,technician,married,tertiary,no,40,yes,no,cellular,14,jul,110,3,-1,0,unknown,0
6434,36,blue-collar,married,secondary,no,-194,yes,no,cellular,14,jul,133,3,-1,0,unknown,1
6435,34,services,married,secondary,no,0,yes,no,cellular,14,jul,78,4,-1,0,unknown,0
6436,30,entrepreneur,single,secondary,no,638,no,no,cellular,14,jul,358,6,-1,0,unknown,0
6437,55,blue-collar,married,primary,no,284,no,yes,telephone,14,jul,252,4,-1,0,unknown,3
6438,29,blue-collar,married,secondary,no,2312,yes,no,telephone,14,jul,109,3,-1,0,unknown,0
6439,35,services,married,secondary,no,819,yes,no,telephone,14,jul,102,14,-1,0,unknown,1
6440,51,technician,married,tertiary,no,1537,no,yes,cellular,14,jul,400,3,-1,0,unknown,3
6441,28,admin.,married,secondary,no,0,yes,yes,cellular,14,jul,546,2,-1,0,unknown,3
6442,52,blue-collar,divorced,secondary,no,0,no,yes,cellular,15,jul,231,2,-1,0,unknown,3
6443,41,blue-collar,married,secondary,no,514,no,yes,telephone,15,jul,321,3,-1,0,unknown,3
6444,52,management,married,tertiary,no,25,no,yes,cellular,15,jul,170,3,-1,0,unknown,3
6445,34,services,married,secondary,no,-353,yes,no,cellular,15,jul,122,4,-1,0,unknown,0
6446,59,housemaid,married,primary,no,37,no,yes,cellular,15,jul,335,2,-1,0,unknown,3
6447,33,entrepreneur,married,secondary,no,137,yes,no,cellular,15,jul,136,3,-1,0,unknown,0
6448,42,entrepreneur,married,secondary,no,324,yes,no,cellular,15,jul,528,3,-1,0,unknown,1
6449,30,management,single,tertiary,no,13,no,no,cellular,15,jul,21,3,-1,0,unknown,0
